player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Colt Keith,DET,L,Hunter Brown,R,DET,HOU,H,mlb_schedule,0.0966242036311654,935,1,bet365,900.0,0.1,-0.0034,0.0686242036311654,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,,2.0,8.0,1,13.0,1.6,0.0517241379310344,0.293103448275862,0.2586206896551724,84.77555555555556,0.42185,0.66605,0.0107142857142857,0.1928571428571428,0.0178571428571428,,,,,14,6,0,0.429,5,0,2026-06-28,824256,690993,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 900}, ""fanduel"": {""odds"": 800}}"
Dillon Dingler,DET,R,Hunter Brown,R,DET,HOU,H,mlb_schedule,0.1481475791995831,575,1,fanduel,560.0,0.1515151515151515,-0.0034,0.1201475791995831,0.2133757961783439,0.0923566878980891,0.6942675159235668,4.0,0.991262919445323,104.4,,,,0,,,CALM,1:40 PM ET,Comerica Park,19.0,4.0,8.0,1,7.0,1.6,0.0120481927710843,0.3253012048192771,0.1686746987951807,85.90788888888889,0.4302211111111111,0.624388888888889,0.0107142857142857,0.1928571428571428,0.0178571428571428,,,,,10,0,0,0.0,17,5,2026-06-28,824256,693307,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 480}, ""fanduel"": {""odds"": 560}}"
Henry Bolte,ATH,R,Sam Aldegheri,L,LAA,LAA,A,mlb_schedule,0.1568751489121766,537,1,pinnacle,523.0,0.160513643659711,-0.0036,0.1288751489121766,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,1.0,9.5,1,11.0,4.1,0.0204081632653061,0.2857142857142857,0.0816326530612244,84.48209523809524,0.4733869047619047,0.6730833333333334,0.0144230769230769,0.2259615384615384,0.0240384615384615,,,,,0,0,0,,0,2,2026-06-28,824011,703607,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 523}, ""fanduel"": {""odds"": 450}}"
Nico Hoerner,CHC,R,Brandon Woodruff,R,MIL,MIL,A,mlb_schedule,0.0791179318097653,1164,1,fanduel,1100.0,0.0833333333333333,-0.0042,0.0511179318097653,0.0733695652173913,0.1032608695652173,0.8233695652173912,3.7,0.99836264635674,113.4,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,4.0,6.0,,0,68.0,3.967,0.0,0.1789473684210526,0.0842105263157894,81.82195238095238,0.2805088888888889,0.3607666666666667,0.0136518771331058,0.1945392491467577,0.0273037542662116,,,,,38,4,0,0.105,3,2,2026-06-28,823769,663538,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 1000}, ""fanduel"": {""odds"": 1100}}"
Jazz Chisholm Jr.,NYY,L,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.1655197738428662,504,1,novig,488.0,0.17006802721088435,-0.0045,0.1375197738428662,0.2807570977917981,0.1104100946372239,0.6088328075709779,4.3,0.9823331785986703,80.8,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,12.0,1.0,8.0,1,9.0,3.934,0.0303030303030303,0.3484848484848485,0.1363636363636363,87.53451851851852,0.5074777777777778,0.8768095238095237,0.0154440154440154,0.2393822393822393,0.0193050193050193,,,,,20,6,0,0.3,9,3,2026-06-28,824744,665862,"{""novig"": {""odds"": 488}}"
Samad Taylor,SD,R,Emmet Sheehan,R,SD,LAD,H,mlb_schedule,0.0752204242437867,1229,1,novig,1150.0,0.08,-0.0048,0.0472204242437867,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,101.7,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,,2.0,8.0,0,15.0,4.313,0.0163934426229508,0.1639344262295081,0.0655737704918032,76.76033333333334,0.3424130952380952,0.434225,0.0174216027874564,0.2264808362369338,0.0278745644599303,,,,,0,0,0,,1,0,2026-06-28,823281,669392,"{""novig"": {""odds"": 1150}, ""bet365"": {""odds"": 1000}, ""fanduel"": {""odds"": 900}}"
Braxton Fulford,COL,R,Connor Prielipp,L,MIN,MIN,A,mlb_schedule,0.1123112683462742,790,1,fanduel,750.0,0.1176470588235294,-0.0053,0.0838233395284362,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,92.4,78.7,17.6,17.42871800985164,0,86.0,71.0,17 MPH TOWARD OF,2:10 PM ET,Target Field,,8.0,,0,,3.421,0.0,0.1739130434782608,0.1739130434782608,81.75564285714286,0.4223333333333334,0.6872272727272727,0.0245614035087719,0.2456140350877192,0.0175438596491228,,,,,0,0,0,,2,0,2026-06-28,823686,690924,"{""novig"": {""odds"": 700}, ""fanduel"": {""odds"": 750}}"
Jacob Gonzalez,CWS,L,Luinder Avila,R,CWS,KC,H,mlb_schedule,0.1020012140261365,880,1,fanduel,830.0,0.1075268817204301,-0.0055,0.0740012140261365,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,103.4,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,,9.0,8.0,0,22.0,3.962,0.0289855072463768,0.2463768115942029,0.1159420289855072,82.4202962962963,0.2742435897435897,0.3823461538461539,0.0,0.1825396825396825,0.0238095238095238,,,,,0,0,0,,2,0,2026-06-28,824580,694378,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 750}, ""fanduel"": {""odds"": 830}}"
Sung-Mun Song,SD,L,Emmet Sheehan,R,SD,LAD,H,mlb_schedule,0.0993948612113225,906,1,novig,852.0,0.1050420168067226,-0.0056,0.0713948612113225,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,87.8,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,,8.0,8.0,0,,4.313,0.0161290322580645,0.1774193548387097,0.1290322580645161,82.13335714285715,0.3142611111111111,0.4195333333333333,0.0174216027874564,0.2264808362369338,0.0278745644599303,,,,,0,0,0,,0,0,2026-06-28,823281,823550,"{""novig"": {""odds"": 852}}"
Miguel Andujar,SD,R,Emmet Sheehan,R,SD,LAD,H,mlb_schedule,0.0993948612113225,906,1,bet365,850.0,0.1052631578947368,-0.0059,0.0713948612113225,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,101.7,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,,7.0,8.0,0,40.0,4.313,0.0,0.1555555555555555,0.0777777777777777,79.33166666666668,0.2327916666666666,0.3117261904761905,0.0174216027874564,0.2264808362369338,0.0278745644599303,,,,,4,2,2,0.5,4,1,2026-06-28,823281,609280,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 830}}"
Joc Pederson,TEX,L,Shane Bieber,R,TOR,TOR,A,mlb_schedule,0.1757386143434396,469,1,bet365,450.0,0.1818181818181818,-0.0061,0.1477386143434396,0.2131782945736434,0.1356589147286821,0.6511627906976745,4.3,0.9892036226615076,108.2,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,1.0,8.5,0,,,0.0151515151515151,0.303030303030303,0.1515151515151515,87.69691798941798,0.4084821428571428,0.6380952380952382,0.0147058823529411,0.3088235294117647,0.0330882352941176,,,,,8,2,0,0.25,12,1,2026-06-28,822795,592626,"{""novig"": {""odds"": 413}, ""bet365"": {""odds"": 450}, ""pinnacle"": {""odds"": 383}, ""fanduel"": {""odds"": 390}}"
Alejandro Kirk,TOR,R,Kumar Rocker,R,TOR,TEX,H,mlb_schedule,0.1283715990719861,679,1,novig,641.0,0.1349527665317139,-0.0066,0.1003715990719861,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,106.3,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,7.0,8.5,0,,4.149,0.0,0.2875,0.1,83.16084126984127,0.2755955922865014,0.3683015151515151,0.0103092783505154,0.3092783505154639,0.0137457044673539,,,,,0,0,0,,3,0,2026-06-28,822795,672386,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 525}, ""pinnacle"": {""odds"": 571}, ""fanduel"": {""odds"": 600}}"
Austin Wells,NYY,L,Sonny Gray,R,BOS,BOS,A,mlb_schedule,0.11077964786154469,803,1,bet365,750.0,0.11764705882352941,-0.0069,0.0827796478615447,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,80.8,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,,8.0,8.0,0,37.0,3.934,0.0169491525423728,0.2542372881355932,0.1694915254237288,80.79661111111112,0.363,0.5368571428571428,0.0154440154440154,0.2393822393822393,0.0193050193050193,,,,,10,0,0,0.0,3,1,2026-06-28,824744,669224,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 750}, ""fanduel"": {""odds"": 540}}"
Taylor Trammell,HOU,L,Jack Flaherty,R,DET,DET,A,mlb_schedule,0.1040130803751225,861,1,bet365,800.0,0.1111111111111111,-0.0071,0.0760130803751225,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,,7.0,8.0,0,98.0,4.121,0.0,0.1509433962264151,0.1698113207547169,80.62396825396826,0.3093809523809523,0.3974285714285714,0.018796992481203,0.2518796992481203,0.0263157894736842,,,,,0,0,0,,3,0,2026-06-28,824256,666211,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 630}}"
Bryan Reynolds,PIT,L,Brady Singer,R,PIT,CIN,H,mlb_schedule,0.1261261261261261,693,1,bet365,650.0,0.1333333333333333,-0.0072,0.0957141518047191,0.2150837988826815,0.1620111731843575,0.6229050279329609,4.1,0.9816579428792532,90.6,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,11.0,3.0,10.0,1,7.0,6.791,0.0408163265306122,0.4489795918367347,0.1836734693877551,92.0935343915344,0.4431555555555556,0.664038888888889,0.025830258302583,0.2656826568265683,0.055350553505535,,,,,32,12,4,0.375,6,5,2026-06-28,823362,668804,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 650}, ""fanduel"": {""odds"": 480}}"
Francisco Alvarez,NYM,R,Jesús Luzardo,L,NYM,PHI,H,mlb_schedule,0.1261261261261261,693,1,bet365,650.0,0.1333333333333333,-0.0072,0.0962380067216748,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,95.6,81.9,8.4,6.434773322199416,0,94.0,3.0,6 MPH TOWARD OF,1:40 PM ET,Citi Field,,5.0,7.0,0,,3.401,0.0422535211267605,0.2957746478873239,0.1126760563380281,84.28690476190475,0.4575833333333333,0.6450766666666666,0.0245614035087719,0.1859649122807017,0.0175438596491228,4.0,0.8772563176895308,9.0,92.33333333333331,12,0,0,0.0,6,2,2026-06-28,823608,682626,"{""novig"": {""odds"": 415}, ""bet365"": {""odds"": 650}, ""fanduel"": {""odds"": 440}}"
Lars Nootbaar,STL,L,Tyler Phillips,R,STL,MIA,H,mlb_schedule,0.1463303404184036,583,1,pinnacle,551.0,0.1536098310291858,-0.0073,0.1183303404184036,0.22,0.08,0.7000000000000001,4.0,0.9919,81.1,93.8,12.4,12.307572280352392,0,93.0,26.0,12 MPH TOWARD OF,2:15 PM ET,Busch Stadium,,4.0,,0,,3.631,0.0161290322580645,0.3387096774193548,0.1935483870967742,88.87237037037036,0.4238233333333333,0.707997619047619,0.0130718954248366,0.2483660130718954,0.0065359477124183,,,,,0,0,0,,1,1,2026-06-28,823037,663457,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 551}, ""fanduel"": {""odds"": 500}}"
Victor Bericoto,SF,R,Chris Sale,L,SF,ATL,H,mlb_schedule,0.0788106547052433,1169,1,fanduel,1060.0,0.0862068965517241,-0.0074,0.0508106547052433,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,91.7,73.5,16.2,11.84792996623056,0,88.0,0.0,12 MPH TOWARD OF,4:05 PM ET,Oracle Park,,8.0,8.5,1,25.0,2.88,0.0571428571428571,0.4285714285714285,0.0857142857142857,89.1672619047619,0.2426428571428571,0.3727857142857143,0.0123076923076923,0.1753846153846154,0.0092307692307692,2.14,0.6428571428571428,6.0,84.0,0,0,0,,2,2,2026-06-28,823204,682674,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 1000}, ""fanduel"": {""odds"": 1060}}"
Isaac Paredes,HOU,R,Jack Flaherty,R,DET,DET,A,mlb_schedule,0.1432315110511791,598,1,pinnacle,561.0,0.151285930408472,-0.0081,0.1152315110511791,0.1625766871165644,0.1319018404907975,0.7055214723926381,4.1,0.9933454315724076,104.4,,,,0,,,CALM,1:40 PM ET,Comerica Park,11.0,3.0,8.0,0,13.0,4.121,0.0,0.2840909090909091,0.1477272727272727,85.69821123321123,0.406922619047619,0.6901964285714286,0.018796992481203,0.2518796992481203,0.0263157894736842,,,,,12,6,0,0.5,10,0,2026-06-28,824256,670623,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 525}, ""pinnacle"": {""odds"": 561}, ""fanduel"": {""odds"": 470}}"
Andrés Giménez,TOR,L,Kumar Rocker,R,TOR,TEX,H,mlb_schedule,0.0869223137458304,1050,1,bet365,950.0,0.0952380952380952,-0.0083,0.0589223137458304,0.1935483870967742,0.057347670250896,0.7491039426523297,3.4,0.990915959853046,108.2,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,9.0,8.5,1,,4.149,0.0,0.1168831168831168,0.1168831168831168,80.4342777777778,0.3584761904761904,0.4840297619047619,0.0103092783505154,0.3092783505154639,0.0137457044673539,,,,,0,0,0,,6,2,2026-06-28,822795,665926,"{""bet365"": {""odds"": 950}, ""fanduel"": {""odds"": 900}}"
Ceddanne Rafaela,BOS,R,Carlos Rodón,L,BOS,NYY,H,mlb_schedule,0.1023708965575891,877,1,fanduel,800.0,0.1111111111111111,-0.0087,0.0743708965575891,0.1986970684039088,0.0684039087947882,0.7328990228013029,4.2,0.9960912580213883,85.2,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,7.0,2.0,8.0,0,16.0,3.5,0.0,0.1775700934579439,0.1121495327102803,78.89867787114846,0.3765088888888889,0.5431022222222223,0.0181159420289855,0.2065217391304347,0.0181159420289855,,,,,28,6,2,0.214,6,2,2026-06-28,824744,678882,"{""novig"": {""odds"": 770}, ""bet365"": {""odds"": 700}, ""fanduel"": {""odds"": 800}}"
Nolan Schanuel,LAA,L,Aaron Civale,R,LAA,ATH,H,mlb_schedule,0.1282129633971101,680,1,fanduel,630.0,0.136986301369863,-0.0088,0.1002129633971101,0.1496350364963503,0.1021897810218978,0.7481751824817519,4.1,0.9964964851352788,103.2,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,6.0,3.0,9.5,1,9.0,5.471,0.0136986301369863,0.2054794520547945,0.1095890410958904,84.55142857142856,0.3182111111111111,0.4297888888888889,0.0308219178082191,0.3219178082191781,0.0376712328767123,,,,,16,4,0,0.25,4,2,2026-06-28,824011,694384,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 550}, ""fanduel"": {""odds"": 630}}"
Colby Thomas,ATH,R,Sam Aldegheri,L,LAA,LAA,A,mlb_schedule,0.1560752618700936,541,1,novig,506.0,0.165016501650165,-0.0089,0.1280752618700937,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,,5.0,9.5,0,25.0,4.1,0.0212765957446808,0.2340425531914893,0.2127659574468085,84.80639682539683,0.3995757575757575,0.6983939393939393,0.0144230769230769,0.2259615384615384,0.0240384615384615,,,,,0,0,0,,1,2,2026-06-28,824011,687515,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 400}, ""pinnacle"": {""odds"": 442}, ""fanduel"": {""odds"": 440}}"
Steven Kwan,CLE,L,Emerson Hancock,R,CLE,SEA,H,mlb_schedule,0.0606578358071643,1549,1,novig,1329.0,0.0699790062981105,-0.0093,0.0326578358071643,0.1078431372549019,0.1372549019607843,0.7549019607843137,4.3,0.9976332014272448,106.3,81.6,11.2,-4.195593846258215,0,97.0,5.0,4 MPH TOWARD HP,1:40 PM ET,Progressive Field,1.0,1.0,7.5,0,83.0,3.721,0.0,0.1014492753623188,0.144927536231884,82.3905925925926,0.3598055555555555,0.4595944444444444,0.024024024024024,0.2672672672672673,0.027027027027027,3.6,1.2705882352941176,12.0,85.0,16,0,0,0.0,1,0,2026-06-28,824422,680757,"{""novig"": {""odds"": 1329}, ""bet365"": {""odds"": 1250}, ""fanduel"": {""odds"": 1200}}"
Sal Stewart,CIN,R,Mitch Keller,R,PIT,PIT,A,mlb_schedule,0.1442307692307692,593,1,bet365,550.0,0.1538461538461538,-0.0096,0.1108930101732598,0.2159090909090909,0.1221590909090909,0.6619318181818181,4.2,0.9894847875592724,76.9,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,15.0,2.0,10.0,1,12.0,3.593,0.0289855072463768,0.3043478260869565,0.144927536231884,86.11155555555555,0.5012555555555556,0.8293,0.0182926829268292,0.2469512195121951,0.0152439024390243,4.89,0.9169811320754716,9.0,88.33333333333333,6,0,0,0.0,11,5,2026-06-28,823362,701398,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 550}, ""pinnacle"": {""odds"": 474}, ""fanduel"": {""odds"": 420}}"
Tsung-Che Cheng,BOS,L,Carlos Rodón,L,BOS,NYY,H,mlb_schedule,0.0763189200689692,1210,1,fanduel,1060.0,0.08620689655172414,-0.0099,0.0483189200689692,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,80.8,78.4,10.1,-9.153708649070165,0,99.0,8.0,9 MPH TOWARD HP,7:20 PM ET,Fenway Park,,9.0,8.0,0,1549.0,3.5,0.0,0.2142857142857142,0.1428571428571428,85.94095238095238,,,0.0181159420289855,0.2065217391304347,0.0181159420289855,,,,,0,0,0,,0,0,2026-06-28,824744,691907,"{""novig"": {""odds"": 900}, ""fanduel"": {""odds"": 1060}}"
Troy Johnston,COL,L,Connor Prielipp,L,MIN,MIN,A,mlb_schedule,0.0975609756097561,925,1,fanduel,830.0,0.1075268817204301,-0.01,0.0814172198950382,0.1702898550724637,0.0942028985507246,0.7355072463768116,3.6,0.9916691445120897,93.0,78.7,17.6,17.42871800985164,0,86.0,71.0,17 MPH TOWARD OF,2:10 PM ET,Target Field,,7.0,,0,,3.421,0.0,0.2386363636363636,0.125,84.59004761904762,0.3200655555555555,0.4611777777777777,0.0245614035087719,0.2456140350877192,0.0175438596491228,,,,,0,0,0,,3,0,2026-06-28,823686,687859,"{""fanduel"": {""odds"": 830}}"
Lourdes Gurriel Jr.,AZ,R,Drew Rasmussen,R,TB,TB,A,mlb_schedule,0.0993948612113225,906,1,novig,809.0,0.11001100110011,-0.0106,0.0713948612113225,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,110.5,93.6,0.0,0.0,1,92.0,26.0,DOME,1:40 PM ET,Tropicana Field,,5.0,,0,,3.327,0.010752688172043,0.2258064516129032,0.1397849462365591,81.06671596921596,0.3294211111111111,0.4097511111111112,0.0166666666666666,0.1833333333333333,0.02,2.62,0.9418604651162792,9.0,86.0,26,8,2,0.308,1,0,2026-06-28,822959,666971,"{""novig"": {""odds"": 809}}"
Matt Chapman,SF,R,Chris Sale,L,SF,ATL,H,mlb_schedule,0.1241733803282071,705,1,novig,641.0,0.1349527665317139,-0.0108,0.0961733803282071,0.2294117647058823,0.1235294117647058,0.6470588235294118,4.3,0.988646754874292,91.7,73.5,16.2,11.84792996623056,0,88.0,0.0,12 MPH TOWARD OF,4:05 PM ET,Oracle Park,7.0,1.0,8.5,0,14.0,2.88,0.0204081632653061,0.3061224489795918,0.1326530612244898,83.91265980315981,0.3978333333333333,0.6354476190476191,0.0123076923076923,0.1753846153846154,0.0092307692307692,2.14,0.6428571428571428,6.0,84.0,30,6,2,0.2,6,2,2026-06-28,823204,656305,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 525}, ""pinnacle"": {""odds"": 579}, ""fanduel"": {""odds"": 600}}"
Jackson Merrill,SD,L,Emmet Sheehan,R,SD,LAD,H,mlb_schedule,0.1485456385831975,573,1,novig,525.0,0.16,-0.0115,0.1205456385831975,0.2484848484848484,0.0757575757575757,0.6757575757575757,4.1,0.990124335328901,87.8,70.6,10.3,-2.665836164555965,0,87.0,5.0,CROSSWIND 10 MPH,4:10 PM ET,Petco Park,8.0,3.0,8.0,1,11.0,4.313,0.0188679245283018,0.2830188679245283,0.1792452830188679,82.80439947089947,0.3976177777777778,0.6487233333333333,0.0174216027874564,0.2264808362369338,0.0278745644599303,,,,,4,2,0,0.5,6,2,2026-06-28,823281,701538,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 507}, ""fanduel"": {""odds"": 470}}"
JJ Bleday,CIN,L,Mitch Keller,R,PIT,PIT,A,mlb_schedule,0.1542857142857142,548,1,pinnacle,503.0,0.165837479270315,-0.0116,0.1235553146970365,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,90.6,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,,3.0,10.0,0,13.0,3.593,0.0232558139534883,0.2906976744186046,0.1511627906976744,84.55807142857142,0.3451404761904762,0.4973857142857142,0.0182926829268292,0.2469512195121951,0.0152439024390243,4.89,0.9169811320754716,9.0,88.33333333333333,18,4,2,0.222,9,5,2026-06-28,823362,668709,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 503}, ""fanduel"": {""odds"": 390}}"
Pavin Smith,AZ,L,Drew Rasmussen,R,TB,TB,A,mlb_schedule,0.0934464187490955,970,1,novig,852.0,0.1050420168067226,-0.0116,0.0654464187490955,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,99.8,93.6,0.0,0.0,1,92.0,26.0,DOME,1:40 PM ET,Tropicana Field,,6.0,,1,,3.327,0.0163934426229508,0.180327868852459,0.1639344262295081,82.58244444444445,0.2357222222222222,0.2991055555555555,0.0166666666666666,0.1833333333333333,0.02,2.62,0.9418604651162792,9.0,86.0,6,0,0,0.0,1,0,2026-06-28,822959,656976,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 680}}"
Jorbit Vivas,WSH,L,Kyle Bradish,R,BAL,BAL,A,mlb_schedule,0.0717703349282296,1293,1,fanduel,1100.0,0.0833333333333333,-0.0116,0.0511179318097653,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,115.6,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,8.0,9.0,0,,4.239,0.0,0.2692307692307692,0.25,82.66522222222221,0.3027083333333333,0.4083630952380952,0.018450184501845,0.2361623616236162,0.03690036900369,3.64,1.1123595505617978,11.0,89.0,0,0,0,,3,0,2026-06-28,824821,678391,"{""novig"": {""odds"": 1011}, ""fanduel"": {""odds"": 1100}}"
Vladimir Guerrero Jr.,TOR,R,Kumar Rocker,R,TOR,TEX,H,mlb_schedule,0.1382165908211078,624,1,novig,567.0,0.1499250374812593,-0.0117,0.1102165908211078,0.1074626865671641,0.1164179104477611,0.7761194029850746,4.1,0.9978369454548822,106.3,79.9,9.2,-7.347446692435095,0,89.0,0.0,7 MPH TOWARD HP,1:37 PM ET,Rogers Centre,,3.0,8.5,1,,4.149,0.0125,0.325,0.1625,83.62270634920635,0.2726177777777778,0.38777,0.0103092783505154,0.3092783505154639,0.0137457044673539,,,,,2,0,0,0.0,3,2,2026-06-28,822795,665489,"{""novig"": {""odds"": 567}}"
Jake Mangum,PIT,L,Brady Singer,R,PIT,CIN,H,mlb_schedule,0.0357142857142857,2700,1,fanduel,2000.0,0.0476190476190476,-0.0119,0.0422721347466639,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,90.6,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,,8.0,10.0,0,29.0,6.791,0.0,0.1428571428571428,0.0519480519480519,78.43832082732084,0.2969523809523809,0.3601607142857142,0.025830258302583,0.2656826568265683,0.055350553505535,,,,,6,0,0,0.0,1,0,2026-06-28,823362,663968,"{""novig"": {""odds"": 1983}, ""bet365"": {""odds"": 1550}, ""fanduel"": {""odds"": 2000}}"
Coby Mayo,BAL,R,Zack Littell,R,BAL,WSH,H,mlb_schedule,0.1927272727272727,419,1,novig,388.0,0.2049180327868852,-0.0122,0.1599247209987705,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,94.3,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,7.0,9.0,0,,5.945,0.0,0.2666666666666666,0.12,82.13854761904761,0.3271428571428571,0.4875833333333333,0.0204778156996587,0.2593856655290102,0.030716723549488,,,,,2,0,0,0.0,3,8,2026-06-28,824821,691723,"{""novig"": {""odds"": 388}, ""pinnacle"": {""odds"": 315}, ""fanduel"": {""odds"": 350}}"
Jonathan Aranda,TB,L,Merrill Kelly,R,TB,AZ,H,mlb_schedule,0.1781624483812381,461,1,bet365,425.0,0.1904761904761904,-0.0123,0.1501624483812381,0.2260869565217391,0.1507246376811594,0.6231884057971014,4.2,0.9834147554197844,99.8,93.6,0.0,0.0,1,92.0,26.0,DOME,1:40 PM ET,Tropicana Field,,2.0,,1,,6.117,0.0,0.2048192771084337,0.144578313253012,83.77121428571428,0.2854833333333333,0.3788055555555555,0.0272727272727272,0.3,0.0363636363636363,,,,,0,0,0,,13,1,2026-06-28,822959,666018,"{""novig"": {""odds"": 415}, ""bet365"": {""odds"": 425}, ""fanduel"": {""odds"": 420}}"
