player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Andruw Monasterio,BOS,R,Brad Lord,R,BOS,WSH,H,mlb_schedule,0.0819976358859257,1120,1,betmgm,900.0,0.1,-0.018,0.0539976358859257,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,85.2,96.7,11.4,11.19054989130337,0,70.0,20.0,11 MPH TOWARD OF,1:35 PM ET,Fenway Park,,8.0,9.5,1,,3.745,0.0,0.1290322580645161,0.1612903225806451,78.02811904761906,0.2683205128205128,0.3933589743589743,0.0166666666666666,0.275,0.025,,,,,0,0,0,,0,3,2026-07-01,824740,655316,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 900}, ""fanduel"": {""odds"": 750}}"
Braden Montgomery,CWS,R,Dean Kremer,R,BAL,BAL,A,mlb_schedule,0.1416557159446686,606,1,novig,525.0,0.16,-0.0183,0.1136557159446686,0.22,0.08,0.7000000000000001,4.0,0.9919,94.3,103.4,9.1,8.034823095016236,0,86.0,3.0,8 MPH TOWARD OF,12:35 PM ET,Camden Yards,,4.0,10.0,1,,5.464,0.0192307692307692,0.2692307692307692,0.1153846153846153,79.06371428571428,0.3056777777777777,0.4249880952380952,0.0114068441064638,0.2091254752851711,0.026615969581749,,,,,0,0,0,,2,0,2026-07-01,824818,695731,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 450}, ""betmgm"": {""odds"": 340}, ""pinnacle"": {""odds"": 475}, ""draftkings"": {""odds"": 514}, ""fanduel"": {""odds"": 520}}"
Kody Clemens,MIN,L,Tatsuya Imai,R,HOU,HOU,A,mlb_schedule,0.1934204184920397,417,1,draftkings,371.0,0.2123142250530785,-0.0189,0.1654204184920397,0.2125435540069686,0.0836236933797909,0.7038327526132404,4.1,0.9931875736700542,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,13.0,3.0,8.5,1,3.0,5.255,0.0375,0.325,0.175,86.14077513227514,0.3739255555555555,0.5272433333333333,0.018348623853211,0.2477064220183486,0.0275229357798165,,,,,4,0,0,0.0,11,3,2026-07-01,824174,665019,"{""novig"": {""odds"": 365}, ""bet365"": {""odds"": 350}, ""betmgm"": {""odds"": 325}, ""pinnacle"": {""odds"": 331}, ""draftkings"": {""odds"": 371}, ""fanduel"": {""odds"": 340}}"
Willi Castro,COL,R,Max Meyer,R,COL,MIA,H,mlb_schedule,0.11885094892073429,741,1,bet365,625.0,0.13793103448275862,-0.0191,0.0908509489207343,0.2596491228070175,0.0982456140350877,0.6421052631578948,3.9,0.9818178299239877,99.3,90.6,17.5,-7.671495068808857,0,87.0,3.0,8 MPH TOWARD HP,8:40 PM ET,Coors Field,6.0,5.0,11.0,1,8.0,3.046,0.0196078431372549,0.2156862745098039,0.1568627450980392,79.86527777777778,0.413,0.541047619047619,0.0218978102189781,0.2773722627737226,0.0218978102189781,2.6,0.7422680412371134,8.0,97.0,4,2,0,0.5,6,0,2026-07-01,824337,650489,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 625}, ""betmgm"": {""odds"": 600}, ""draftkings"": {""odds"": 528}, ""fanduel"": {""odds"": 600}}"
Drew Romo,CWS,L,Dean Kremer,R,BAL,BAL,A,mlb_schedule,0.1231745965485057,712,1,fanduel,600.0,0.1428571428571428,-0.0197,0.0951745965485057,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,115.6,103.4,9.1,8.034823095016236,0,86.0,3.0,8 MPH TOWARD OF,12:35 PM ET,Camden Yards,,9.0,10.0,0,,5.464,0.025,0.225,0.275,79.15444444444444,0.2156089743589743,0.3093333333333333,0.0114068441064638,0.2091254752851711,0.026615969581749,,,,,2,2,0,1.0,4,1,2026-07-01,824818,691011,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 475}, ""pinnacle"": {""odds"": 587}, ""draftkings"": {""odds"": 557}, ""fanduel"": {""odds"": 600}}"
Tristan Gray,MIN,L,Tatsuya Imai,R,HOU,HOU,A,mlb_schedule,0.1083331244626437,823,1,draftkings,680.0,0.1282051282051282,-0.0199,0.0803331244626437,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,,8.0,8.5,0,30.0,5.255,0.0,0.1538461538461538,0.0961538461538461,77.2938253968254,0.2747380952380952,0.3062857142857143,0.018348623853211,0.2477064220183486,0.0275229357798165,,,,,4,2,0,0.5,3,1,2026-07-01,824174,656484,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 650}, ""draftkings"": {""odds"": 680}, ""fanduel"": {""odds"": 630}}"
Jared Young,NYM,L,Braydon Fisher,R,TOR,TOR,A,mlb_schedule,0.1206308121127867,729,1,draftkings,610.0,0.1408450704225352,-0.0202,0.0926308121127867,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,108.2,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,7.0,8.5,1,,3.383,0.0,0.2727272727272727,0.1515151515151515,84.24297883597883,0.4217440476190476,0.698547619047619,0.0,0.2063492063492063,0.0476190476190476,,,,,0,0,0,,6,0,2026-07-01,822791,676724,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 600}, ""draftkings"": {""odds"": 610}, ""fanduel"": {""odds"": 600}}"
Yandy Díaz,TB,R,Seth Lugo,R,KC,KC,A,mlb_schedule,0.1391761202513377,619,1,bet365,525.0,0.16,-0.0208,0.1111761202513377,0.130057803468208,0.1271676300578034,0.7427745664739884,4.3,0.99708693749187,83.7,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,12.0,1.0,10.5,0,23.0,3.6,0.0,0.2738095238095238,0.0833333333333333,82.86560317460318,0.3856,0.5064666666666667,0.0089820359281437,0.2754491017964072,0.0209580838323353,4.18,0.996309963099631,10.0,90.33333333333331,20,4,2,0.2,8,4,2026-07-01,824094,650490,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 380}, ""pinnacle"": {""odds"": 462}, ""draftkings"": {""odds"": 515}, ""fanduel"": {""odds"": 470}}"
Ezequiel Tovar,COL,R,Max Meyer,R,COL,MIA,H,mlb_schedule,0.0967736780453964,933,1,bet365,750.0,0.11764705882352941,-0.0209,0.0687736780453964,0.2781456953642384,0.0596026490066225,0.6622516556291391,3.4,0.975041586367927,99.3,90.6,17.5,-7.671495068808857,0,87.0,3.0,8 MPH TOWARD HP,8:40 PM ET,Coors Field,6.0,9.0,11.0,1,8.0,3.046,0.0,0.1518987341772152,0.2151898734177215,80.8856111111111,0.3333333333333333,0.4576277777777778,0.0218978102189781,0.2773722627737226,0.0218978102189781,2.6,0.7422680412371134,8.0,97.0,18,4,0,0.222,8,0,2026-07-01,824337,678662,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 625}, ""draftkings"": {""odds"": 580}, ""fanduel"": {""odds"": 560}}"
Jake Cronenworth,SD,L,Colin Rea,R,CHC,CHC,A,mlb_schedule,0.1118233395284361,794,1,draftkings,650.0,0.1333333333333333,-0.0215,0.0838233395284362,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,102.5,96.2,14.6,13.23209369073509,0,88.0,1.0,13 MPH TOWARD OF,2:20 PM ET,Wrigley Field,,7.0,11.5,0,,4.461,0.0149253731343283,0.1641791044776119,0.0895522388059701,81.49825925925924,0.2756333333333333,0.3880055555555556,0.0231023102310231,0.2409240924092409,0.0297029702970297,,,,,10,6,2,0.6,1,0,2026-07-01,824660,630105,"{""novig"": {""odds"": 567}, ""betmgm"": {""odds"": 375}, ""pinnacle"": {""odds"": 490}, ""draftkings"": {""odds"": 650}, ""fanduel"": {""odds"": 630}}"
Leo Jiménez,MIA,R,Kyle Freeland,L,COL,COL,A,mlb_schedule,0.0956806513849985,945,1,fanduel,750.0,0.11764705882352941,-0.022,0.0676806513849985,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,99.3,90.6,17.5,-7.671495068808857,0,87.0,3.0,8 MPH TOWARD HP,8:40 PM ET,Coors Field,,7.0,11.0,0,354.0,5.779,0.0,0.1805555555555555,0.1111111111111111,83.30998941798943,0.2635722222222222,0.3598444444444444,0.0207100591715976,0.3047337278106509,0.0384615384615384,,,,,0,0,0,,0,0,2026-07-01,824337,677870,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 700}, ""draftkings"": {""odds"": 589}, ""fanduel"": {""odds"": 750}}"
Alec Burleson,STL,L,Reynaldo López,R,ATL,ATL,A,mlb_schedule,0.181603598851868,451,1,betmgm,390.0,0.2040816326530612,-0.0225,0.153603598851868,0.1461318051575931,0.0974212034383954,0.7564469914040114,4.1,0.9969448443225852,98.1,96.5,7.0,-2.6222461539113846,0,93.0,15.0,3 MPH TOWARD HP,7:15 PM ET,Truist Park,13.0,3.0,9.0,0,17.0,4.879,0.018348623853211,0.3394495412844037,0.146788990825688,88.55477248677248,0.4134088888888889,0.6382144444444445,0.0092592592592592,0.2037037037037037,0.0185185185185185,,,,,4,0,0,0.0,12,1,2026-07-01,824905,676475,"{""novig"": {""odds"": 376}, ""bet365"": {""odds"": 350}, ""betmgm"": {""odds"": 390}, ""pinnacle"": {""odds"": 346}, ""fanduel"": {""odds"": 360}}"
Tyler Stephenson,CIN,R,Shane Drohan,L,MIL,MIL,A,mlb_schedule,0.1372327501956871,629,1,novig,525.0,0.16,-0.0228,0.1092327501956871,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,113.4,94.5,15.5,8.44190504273292,0,81.0,14.0,8 MPH TOWARD OF,8:10 PM ET,American Family Field,,5.0,,1,10.0,2.702,0.0161290322580645,0.3225806451612903,0.1774193548387097,87.48555555555555,0.333797619047619,0.4961071428571428,0.0180722891566265,0.2289156626506024,0.0240963855421686,,,,,2,0,0,0.0,6,1,2026-07-01,823767,663886,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 450}, ""betmgm"": {""odds"": 400}, ""pinnacle"": {""odds"": 462}, ""draftkings"": {""odds"": 427}, ""fanduel"": {""odds"": 470}}"
Rodolfo Durán,SD,R,Colin Rea,R,CHC,CHC,A,mlb_schedule,0.1334046856068005,650,1,fanduel,540.0,0.15625,-0.0228,0.1054046856068005,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,105.5,96.2,14.6,13.23209369073509,0,88.0,1.0,13 MPH TOWARD OF,2:20 PM ET,Wrigley Field,,8.0,11.5,0,,4.461,0.0,0.2115384615384615,0.173076923076923,85.75833333333334,0.230345238095238,0.3365595238095238,0.0231023102310231,0.2409240924092409,0.0297029702970297,,,,,0,0,0,,3,2,2026-07-01,824660,660710,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 500}, ""betmgm"": {""odds"": 250}, ""fanduel"": {""odds"": 540}}"
Sung-Mun Song,SD,L,Colin Rea,R,CHC,CHC,A,mlb_schedule,0.1021228946012412,879,1,novig,700.0,0.125,-0.0229,0.0741228946012412,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,102.5,96.2,14.6,13.23209369073509,0,88.0,1.0,13 MPH TOWARD OF,2:20 PM ET,Wrigley Field,,9.0,11.5,0,,4.461,0.0,0.109090909090909,0.1454545454545454,80.11483333333334,0.2617666666666666,0.3253222222222222,0.0231023102310231,0.2409240924092409,0.0297029702970297,,,,,0,0,0,,0,0,2026-07-01,824660,823550,"{""novig"": {""odds"": 700}}"
James Wood,WSH,L,Payton Tolle,L,BOS,BOS,A,mlb_schedule,0.2150839467658662,365,1,bet365,320.0,0.238095238095238,-0.023,0.1870839467658662,0.3061728395061728,0.1679012345679012,0.5259259259259259,4.3,0.9596225690045656,80.8,96.7,11.4,11.19054989130337,0,70.0,20.0,11 MPH TOWARD OF,1:35 PM ET,Fenway Park,,1.0,9.5,0,,2.656,0.0434782608695652,0.3768115942028985,0.1304347826086956,85.19288888888887,0.4941211111111111,0.6870611111111111,0.0058309037900874,0.2069970845481049,0.0145772594752186,,,,,0,0,0,,16,6,2026-07-01,824740,695578,"{""novig"": {""odds"": 285}, ""bet365"": {""odds"": 320}, ""pinnacle"": {""odds"": 242}, ""draftkings"": {""odds"": 263}, ""fanduel"": {""odds"": 280}}"
Vladimir Guerrero Jr.,TOR,R,Freddy Peralta,R,TOR,NYM,H,mlb_schedule,0.141174607214766,608,1,novig,506.0,0.165016501650165,-0.0238,0.113174607214766,0.107871720116618,0.1137026239067055,0.7784256559766765,4.2,0.9982168750229984,106.3,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,2.0,8.5,0,,4.003,0.0112359550561797,0.2808988764044944,0.1123595505617977,83.39720634920634,0.3085344444444444,0.40855,0.0194174757281553,0.2524271844660194,0.0258899676375404,4.53,1.1824817518248176,12.0,91.33333333333331,12,0,0,0.0,3,2,2026-07-01,822791,665489,"{""novig"": {""odds"": 506}}"
Andrew Vaughn,MIL,R,Andrew Abbott,L,MIL,CIN,H,mlb_schedule,0.1371085940183101,629,1,fanduel,520.0,0.1612903225806451,-0.0242,0.1091085940183101,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,113.4,94.5,15.5,8.44190504273292,0,81.0,14.0,8 MPH TOWARD OF,8:10 PM ET,American Family Field,,5.0,,0,23.0,4.747,0.0,0.2631578947368421,0.131578947368421,81.86611111111111,0.3237619047619047,0.3748333333333333,0.0161290322580645,0.2419354838709677,0.0258064516129032,3.9,1.5,15.0,90.0,20,2,0,0.1,1,2,2026-07-01,823767,683734,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 400}, ""betmgm"": {""odds"": 350}, ""pinnacle"": {""odds"": 411}, ""fanduel"": {""odds"": 520}}"
Miguel Amaya,CHC,R,Walker Buehler,R,CHC,SD,H,mlb_schedule,0.1004666215665206,895,1,fanduel,700.0,0.125,-0.0245,0.0724666215665206,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,105.5,96.2,14.6,13.23209369073509,0,88.0,1.0,13 MPH TOWARD OF,2:20 PM ET,Wrigley Field,,8.0,11.5,0,,3.437,0.0,0.1857142857142857,0.1571428571428571,78.75314814814814,0.2822857142857143,0.3918571428571428,0.0132450331125827,0.2516556291390728,0.0132450331125827,,,,,4,0,0,0.0,5,1,2026-07-01,824660,665804,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 425}, ""betmgm"": {""odds"": 350}, ""pinnacle"": {""odds"": 408}, ""draftkings"": {""odds"": 640}, ""fanduel"": {""odds"": 700}}"
Daylen Lile,WSH,L,Payton Tolle,L,BOS,BOS,A,mlb_schedule,0.0753745111667781,1227,1,bet365,900.0,0.1,-0.0246,0.0473745111667781,0.1680440771349862,0.0771349862258953,0.7548209366391184,3.9,0.9958410357400308,80.8,96.7,11.4,11.19054989130337,0,70.0,20.0,11 MPH TOWARD OF,1:35 PM ET,Fenway Park,,5.0,9.5,0,,2.656,0.0,0.1098901098901098,0.1758241758241758,80.49727513227512,0.24018,0.3096399999999999,0.0058309037900874,0.2069970845481049,0.0145772594752186,,,,,0,0,0,,9,0,2026-07-01,824740,695734,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 500}, ""draftkings"": {""odds"": 870}, ""fanduel"": {""odds"": 830}}"
Jake Rogers,DET,R,Will Warren,R,NYY,NYY,A,mlb_schedule,0.1049265887488814,853,1,novig,669.0,0.130039011703511,-0.0251,0.0769265887488814,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,100.0,99.8,11.1,11.1,0,70.0,15.0,11 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,,9.0,10.5,0,,3.246,0.0,0.2,0.1636363636363636,81.36511111111112,0.2529166666666667,0.3648333333333333,0.0066889632107023,0.217391304347826,0.0167224080267558,,,,,0,0,0,,1,0,2026-07-01,823530,668670,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 425}, ""fanduel"": {""odds"": 600}}"
Jackson Chourio,MIL,R,Andrew Abbott,L,MIL,CIN,H,mlb_schedule,0.1919241662782496,421,1,fanduel,360.0,0.217391304347826,-0.0255,0.1639241662782496,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,113.4,94.5,15.5,8.44190504273292,0,81.0,14.0,8 MPH TOWARD OF,8:10 PM ET,American Family Field,,1.0,,1,4.0,4.747,0.0108695652173913,0.25,0.1521739130434782,85.57610774410774,0.3568911111111111,0.5093799999999999,0.0161290322580645,0.2419354838709677,0.0258064516129032,3.9,1.5,15.0,90.0,14,6,4,0.429,8,4,2026-07-01,823767,694192,"{""novig"": {""odds"": 355}, ""bet365"": {""odds"": 310}, ""betmgm"": {""odds"": 270}, ""pinnacle"": {""odds"": 271}, ""draftkings"": {""odds"": 358}, ""fanduel"": {""odds"": 360}}"
Javier Sanoja,MIA,R,Kyle Freeland,L,COL,COL,A,mlb_schedule,0.08199763588592571,1120,1,fanduel,830.0,0.10752688172043011,-0.0255,0.0539976358859257,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,99.3,90.6,17.5,-7.671495068808857,0,87.0,3.0,8 MPH TOWARD HP,8:40 PM ET,Coors Field,,5.0,11.0,0,25.0,5.779,0.0,0.2191780821917808,0.0958904109589041,76.72743650793652,0.2793344444444444,0.3493466666666666,0.0207100591715976,0.3047337278106509,0.0384615384615384,,,,,14,8,0,0.571,1,2,2026-07-01,824337,691594,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 700}, ""draftkings"": {""odds"": 710}, ""fanduel"": {""odds"": 830}}"
Starling Marte,KC,R,Shane McClanahan,L,KC,TB,H,mlb_schedule,0.0909841220581472,999,1,bet365,750.0,0.1176470588235294,-0.0267,0.0629841220581472,0.22,0.08,0.7000000000000001,4.0,0.9919,83.7,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,,4.0,10.5,0,24.0,2.933,0.0,0.2641509433962264,0.0943396226415094,78.66146031746032,0.3631333333333333,0.5615,0.0,0.2352941176470588,0.0078431372549019,,,,,6,0,0,0.0,1,0,2026-07-01,824094,516782,"{""novig"": {""odds"": 700}, ""bet365"": {""odds"": 750}, ""betmgm"": {""odds"": 725}, ""draftkings"": {""odds"": 680}, ""fanduel"": {""odds"": 600}}"
Taylor Walls,TB,L,Seth Lugo,R,KC,KC,A,mlb_schedule,0.0630212451254285,1487,1,draftkings,1000.0,0.0909090909090909,-0.0279,0.0350212451254285,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,85.2,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,,7.0,10.5,0,339.0,3.6,0.048780487804878,0.1951219512195122,0.2195121951219512,81.32349206349205,0.3568571428571429,0.5155952380952381,0.0089820359281437,0.2754491017964072,0.0209580838323353,4.18,0.996309963099631,10.0,90.33333333333331,2,0,0,0.0,0,0,2026-07-01,824094,670764,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 950}, ""draftkings"": {""odds"": 1000}, ""fanduel"": {""odds"": 870}}"
Jeff McNeil,ATH,L,TBD,R,ATH,LAD,H,mlb_schedule,0.048210282922147296,1974,1,bet365,1200.0,0.07692307692307693,-0.0287,0.0202102829221473,0.1282051282051282,0.0915750915750915,0.7802197802197802,3.5,0.9950230862818394,99.6,87.9,11.3,9.368124569871972,0,82.0,0.0,9 MPH TOWARD OF,9:40 PM ET,Sutter Health Park,3.0,8.0,,0,16.0,,0.0,0.1728395061728395,0.1358024691358024,78.10125396825397,0.25825,0.3366309523809523,,,,,,,,0,0,0,,3,0,2026-07-01,824985,643446,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 1200}, ""betmgm"": {""odds"": 900}, ""draftkings"": {""odds"": 890}, ""fanduel"": {""odds"": 830}}"
Corbin Carroll,AZ,L,Trevor McDonald,R,AZ,SF,H,mlb_schedule,0.1345608972395767,643,1,novig,506.0,0.16501650165016502,-0.0305,0.1065608972395767,0.2171428571428571,0.1228571428571428,0.66,4.1,0.9880032513486202,84.1,99.3,0.0,0.0,1,15.0,0.0,DOME,9:40 PM ET,Chase Field,13.0,3.0,9.5,0,14.0,3.51,0.0,0.2307692307692307,0.1666666666666666,83.94962962962964,0.3823166666666667,0.5532722222222223,0.0123456790123456,0.279835390946502,0.0205761316872428,,,,,8,2,0,0.25,11,3,2026-07-01,825064,682998,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 500}, ""betmgm"": {""odds"": 425}, ""pinnacle"": {""odds"": 437}, ""draftkings"": {""odds"": 409}, ""fanduel"": {""odds"": 470}}"
Michael Conforto,CHC,L,Walker Buehler,R,CHC,SD,H,mlb_schedule,0.1437261254060589,596,1,novig,471.0,0.1751313485113835,-0.0314,0.1157261254060589,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,102.5,96.2,14.6,13.23209369073509,0,88.0,1.0,13 MPH TOWARD OF,2:20 PM ET,Wrigley Field,,7.0,11.5,1,,3.437,0.0,0.217391304347826,0.1956521739130435,81.95844444444445,0.3967023809523809,0.5968571428571429,0.0132450331125827,0.2516556291390728,0.0132450331125827,,,,,22,6,4,0.273,5,0,2026-07-01,824660,624424,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 400}, ""betmgm"": {""odds"": 325}, ""fanduel"": {""odds"": 470}}"
Romy Gonzalez,BOS,R,Brad Lord,R,BOS,WSH,H,mlb_schedule,0.0979109293752283,921,1,novig,669.0,0.130039011703511,-0.0321,0.0699109293752283,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,85.2,96.7,11.4,11.19054989130337,0,70.0,20.0,11 MPH TOWARD OF,1:35 PM ET,Fenway Park,,5.0,9.5,0,,3.745,0.0273972602739726,0.3424657534246575,0.0958904109589041,86.56066666666666,0.403858779956427,0.6139,0.0166666666666666,0.275,0.025,,,,,0,0,0,,0,0,2026-07-01,824740,663853,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 600}, ""betmgm"": {""odds"": 425}, ""fanduel"": {""odds"": 630}}"
Anthony Volpe,NYY,R,Troy Melton,R,NYY,DET,H,mlb_schedule,0.1128495049150302,786,1,novig,590.0,0.144927536231884,-0.0321,0.0848495049150303,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,100.0,99.8,11.1,11.1,0,70.0,15.0,11 MPH TOWARD OF,1:35 PM ET,Yankee Stadium,,6.0,10.5,0,,3.729,0.0144927536231884,0.2753623188405797,0.0579710144927536,85.92120634920634,0.3996,0.5466055555555555,0.0180995475113122,0.2624434389140271,0.0361990950226244,,,,,0,0,0,,0,1,2026-07-01,823530,683011,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 525}, ""fanduel"": {""odds"": 560}}"
Nathan Church,STL,L,Reynaldo López,R,ATL,ATL,A,mlb_schedule,0.0730941698362949,1268,1,bet365,850.0,0.1052631578947368,-0.0322,0.0450941698362949,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,98.1,96.5,7.0,-2.6222461539113846,0,93.0,15.0,3 MPH TOWARD HP,7:15 PM ET,Truist Park,,7.0,9.0,0,66.0,4.879,0.0,0.1466666666666666,0.0266666666666666,81.44201851851852,0.2641722222222222,0.3466944444444444,0.0092592592592592,0.2037037037037037,0.0185185185185185,,,,,0,0,0,,5,1,2026-07-01,824905,701675,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 850}, ""betmgm"": {""odds"": 650}, ""fanduel"": {""odds"": 800}}"
Tristan Peters,CWS,L,Dean Kremer,R,BAL,BAL,A,mlb_schedule,0.0953679402304802,949,1,fanduel,680.0,0.1282051282051282,-0.0328,0.0673679402304802,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,115.6,103.4,9.1,8.034823095016236,0,86.0,3.0,8 MPH TOWARD OF,12:35 PM ET,Camden Yards,,7.0,10.0,1,,5.464,0.0140845070422535,0.2816901408450704,0.1690140845070422,83.02012576312578,0.3181987179487179,0.4594679487179487,0.0114068441064638,0.2091254752851711,0.026615969581749,,,,,0,0,0,,4,0,2026-07-01,824818,671976,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 600}, ""draftkings"": {""odds"": 660}, ""fanduel"": {""odds"": 680}}"
Juan Soto,NYM,L,Braydon Fisher,R,TOR,TOR,A,mlb_schedule,0.1879343809035314,432,1,bet365,350.0,0.2222222222222222,-0.0343,0.1599343809035314,0.1228070175438596,0.1578947368421052,0.7192982456140351,4.2,0.995184631435038,108.2,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,2.0,8.5,0,,3.383,0.0266666666666666,0.36,0.1466666666666666,85.8681111111111,0.4354955555555556,0.6536322222222223,0.0,0.2063492063492063,0.0476190476190476,,,,,0,0,0,,13,4,2026-07-01,822791,665742,"{""novig"": {""odds"": 344}, ""bet365"": {""odds"": 350}, ""pinnacle"": {""odds"": 335}, ""fanduel"": {""odds"": 330}}"
Sal Stewart,CIN,R,Shane Drohan,L,MIL,MIL,A,mlb_schedule,0.175657895490249,469,1,novig,376.0,0.2100840336134453,-0.0344,0.147657895490249,0.2164383561643835,0.1178082191780822,0.6657534246575343,4.2,0.989975072093298,113.4,94.5,15.5,8.44190504273292,0,81.0,14.0,8 MPH TOWARD OF,8:10 PM ET,American Family Field,16.0,2.0,,1,4.0,2.702,0.0422535211267605,0.2957746478873239,0.1690140845070422,87.05604761904762,0.4135892857142857,0.6771964285714285,0.0180722891566265,0.2289156626506024,0.0240963855421686,,,,,4,2,0,0.5,12,5,2026-07-01,823767,701398,"{""novig"": {""odds"": 376}, ""bet365"": {""odds"": 310}, ""betmgm"": {""odds"": 340}, ""pinnacle"": {""odds"": 316}, ""draftkings"": {""odds"": 366}, ""fanduel"": {""odds"": 340}}"
Curtis Mead,WSH,R,Payton Tolle,L,BOS,BOS,A,mlb_schedule,0.1448712856747875,590,1,novig,456.0,0.1798561151079136,-0.035,0.1168712856747875,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,85.2,96.7,11.4,11.19054989130337,0,70.0,20.0,11 MPH TOWARD OF,1:35 PM ET,Fenway Park,,2.0,9.5,1,,2.656,0.0277777777777777,0.2222222222222222,0.2083333333333333,79.69,0.3626211111111111,0.5582266666666666,0.0058309037900874,0.2069970845481049,0.0145772594752186,,,,,0,0,0,,9,6,2026-07-01,824740,678554,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 400}, ""pinnacle"": {""odds"": 392}, ""draftkings"": {""odds"": 346}, ""fanduel"": {""odds"": 370}}"
