batter,player_name,team_abbr,opp_team,is_home,bat_order,in_lineup,pitcher_id,pitcher_name,p_throws,game_id,game_time,stadium,stand_R,p_throws_R,opp_k_pct_15,game_date,game_pk,is_dome,wind_out,tb_park_factor,stand,pa,ab,h,doubles,triples,hr,bb,hbp,sf,k,tb,batted_balls,barrels,hard_hits,fly_balls,ground_balls,line_drives,avg_xba,avg_xslg,target_hit_1plus,target_hit_2plus,target_tb_1plus,target_tb_2plus,target_k_1plus,target_k_2plus,batting_avg_15,obp_15,contact_rate_15,k_rate_15,babip_15,iso_15,hr_rate_15,doubles_rate_15,avg_total_bases_15,avg_k_per_game_15,hard_hit_pct_15,line_drive_pct_15,gb_pct_15,fly_ball_pct_15,barrel_pct_15,xba_15,xslg_15,batting_avg_last_5,xslg_last_5,batting_avg_vs_R_15,slg_vs_R_15,k_rate_vs_R_15,batting_avg_vs_L_15,slg_vs_L_15,k_rate_vs_L_15,p_contact_rate_allowed_10,p_babip_allowed_10,p_slg_allowed_10,p_iso_allowed_10,p_gb_pct_10,p_fb_pct_10,p_barrel_pct_allowed_10,p_hits_per9_10,p_hr_per9_10,p_k_per9_10,p_k_rate_10,p_tb_1plus,p_tb_2plus,adj_prob,pred_total_bases,book_markets,primary_line,primary_side,primary_best_book,primary_best_odds,primary_book_implied,primary_has_line,primary_edge,secondary_line,secondary_side,secondary_best_book,secondary_best_odds,secondary_book_implied,secondary_has_line,secondary_edge
805347,Jim Jarvis,ATL,TEX,1,,,615698.0,Cal Quantrill,R,824901,7:15 PM ET,,0,1,0.22144112478031636,2026-07-17,824901,0,0,98.4,L,4,3,1,1,0,0,0,0,0,1,2,3,0,1,0,1,1,0.28850000000000003,0.6755,1,0,1,1,1,0,0.2962962962962963,0.3448275862068966,0.7777777777777778,0.20689655172413793,0.35,0.14814814814814814,0.034482758620689655,0.034482758620689655,1.2,0.6,0.2857142857142857,0.19047619047619047,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.3259875,0.40362916666666665,0.375,0.4488416666666667,0.28,0.44,0.2222222222222222,,,,0.7555555555555555,0.19230769230769232,0.3902439024390244,0.15853658536585366,0.3382352941176471,0.3382352941176471,0.07352941176470588,8.142857142857142,1.7142857142857142,6.0,0.15555555555555556,0.6209010806172625,0.33605914974374734,0.6209010806172625,1.2,"{""novig"": {""1.5"": {""over"": 174}}, ""betmgm"": {""0.5"": {""over"": -155, ""under"": 115}}, ""bet365"": {""1.5"": {""over"": 190, ""under"": -260}}, ""pinnacle"": {""0.5"": {""over"": -168, ""under"": 126}}}",0.5,over,betmgm,-155.0,0.6078431372549019,True,0.0131,1.5,under,bet365,-260.0,0.7222222222222222,True,-0.0583
663698,Joey Bart,ATL,TEX,1,,,615698.0,Cal Quantrill,R,824901,7:15 PM ET,,1,1,0.22144112478031636,2026-07-17,824901,0,0,98.4,R,4,4,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0.223,0.2535,0,0,0,0,1,1,0.2558139534883721,0.3191489361702128,0.813953488372093,0.1702127659574468,0.25,0.23255813953488372,0.06382978723404255,0.02127659574468085,1.4,0.5333333333333333,0.4,0.2571428571428571,0.4,0.2857142857142857,0.05714285714285714,0.3017846153846154,0.6110166666666667,0.2,0.6233333333333336,0.3170731707317073,0.4878048780487805,0.28888888888888886,0.09523809523809523,0.19047619047619047,0.32608695652173914,0.7555555555555555,0.19230769230769232,0.3902439024390244,0.15853658536585366,0.3382352941176471,0.3382352941176471,0.07352941176470588,8.142857142857142,1.7142857142857142,6.0,0.15555555555555556,0.6067196844464852,0.3377897786415955,0.6067196844464852,1.4,,0.5,,,,,False,,1.5,,,,,False,
622761,Jorge Mateo,ATL,TEX,1,,,615698.0,Cal Quantrill,R,824901,7:15 PM ET,,1,1,0.22144112478031636,2026-07-17,824901,0,0,98.4,R,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0.474,0.6585,0,0,0,0,0,0,0.09090909090909091,0.14285714285714285,0.6060606060606061,0.37142857142857144,0.15,0.0,0.0,0.0,0.2,0.8666666666666667,0.4,0.3,0.3,0.3,0.0,0.29488461538461536,0.5084358974358975,0.08333333333333333,0.619375,0.12121212121212122,0.24242424242424243,0.3055555555555556,0.325,0.45,0.23255813953488372,0.7555555555555555,0.19230769230769232,0.3902439024390244,0.15853658536585366,0.3382352941176471,0.3382352941176471,0.07352941176470588,8.142857142857142,1.7142857142857142,6.0,0.15555555555555556,0.4938557677292114,0.25375471520170784,0.4938557677292114,0.2,,0.5,,,,,False,,1.5,,,,,False,
571657,Kyle Farmer,ATL,TEX,1,,,615698.0,Cal Quantrill,R,824901,7:15 PM ET,,1,1,0.22144112478031636,2026-07-17,824901,0,0,98.4,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.124,0.132,0,0,0,0,0,0,0.19444444444444445,0.1891891891891892,0.6666666666666666,0.32432432432432434,0.28,0.027777777777777776,0.0,0.02702702702702703,0.5333333333333333,0.8,0.28,0.28,0.52,0.08,0.0,0.38381481481481483,0.4357962962962963,0.2222222222222222,0.27355555555555605,0.16216216216216217,0.16216216216216217,0.20930232558139536,0.28125,0.5,0.3142857142857143,0.7555555555555555,0.19230769230769232,0.3902439024390244,0.15853658536585366,0.3382352941176471,0.3382352941176471,0.07352941176470588,8.142857142857142,1.7142857142857142,6.0,0.15555555555555556,0.48023030639603753,0.2647748768110409,0.48023030639603753,0.5333333333333333,,0.5,,,,,False,,1.5,,,,,False,
621566,Matt Olson,ATL,TEX,1,,,615698.0,Cal Quantrill,R,824901,7:15 PM ET,,0,1,0.22144112478031636,2026-07-17,824901,0,0,98.4,L,5,5,1,0,0,0,0,0,0,1,1,4,0,1,0,3,1,0.40700000000000003,0.45125000000000004,1,0,1,0,1,0,0.2542372881355932,0.3333333333333333,0.6779661016949152,0.2878787878787879,0.2857142857142857,0.3389830508474576,0.07575757575757576,0.07575757575757576,2.3333333333333335,1.2666666666666666,0.575,0.225,0.325,0.425,0.025,0.32544444444444437,0.749388888888889,0.16666666666666666,0.45799999999999985,0.2413793103448276,0.7068965517241379,0.22727272727272727,0.288135593220339,0.3220338983050847,0.21875,0.7555555555555555,0.19230769230769232,0.3902439024390244,0.15853658536585366,0.3382352941176471,0.3382352941176471,0.07352941176470588,8.142857142857142,1.7142857142857142,6.0,0.15555555555555556,0.6857479546758752,0.40746983640881473,0.6857479546758752,2.3333333333333335,"{""novig"": {""1.5"": {""over"": 115, ""under"": -120}}, ""bet365"": {""1.5"": {""over"": 105, ""under"": -140}}, ""betmgm"": {""1.5"": {""over"": 100, ""under"": -135}}, ""pinnacle"": {""1.5"": {""over"": 105, ""under"": -140}}, ""draftkings"": {""1.5"": {""over"": 100, ""under"": -133}}}",0.5,,,,,False,,1.5,under,novig,-120.0,0.5454545454545454,True,0.0471
643289,Mauricio Dubón,ATL,TEX,1,,,615698.0,Cal Quantrill,R,824901,7:15 PM ET,,1,1,0.22144112478031636,2026-07-17,824901,0,0,98.4,R,5,5,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0.089,0.1008,0,0,0,0,0,0,0.29310344827586204,0.359375,0.8448275862068966,0.13846153846153847,0.3191489361702128,0.1724137931034483,0.03076923076923077,0.06153846153846154,1.8,0.6,0.4,0.16,0.6,0.16,0.0,0.32699999999999996,0.4415188888888889,0.21052631578947367,0.5787000000000001,0.3050847457627119,0.4067796610169492,0.140625,0.22033898305084745,0.423728813559322,0.09230769230769231,0.7555555555555555,0.19230769230769232,0.3902439024390244,0.15853658536585366,0.3382352941176471,0.3382352941176471,0.07352941176470588,8.142857142857142,1.7142857142857142,6.0,0.15555555555555556,0.670466499185975,0.41048691059789927,0.670466499185975,1.8,"{""novig"": {""1.5"": {""over"": 150, ""under"": -233}}, ""bet365"": {""1.5"": {""over"": 155, ""under"": -210}}, ""betmgm"": {""1.5"": {""over"": 140, ""under"": -190}}, ""pinnacle"": {""1.5"": {""over"": 159, ""under"": -216}}, ""draftkings"": {""1.5"": {""over"": 158, ""under"": -213}}}",0.5,,,,,False,,1.5,under,betmgm,-190.0,0.6551724137931034,True,-0.0657
671739,Michael Harris II,ATL,TEX,1,,,615698.0,Cal Quantrill,R,824901,7:15 PM ET,,0,1,0.22144112478031636,2026-07-17,824901,0,0,98.4,L,5,4,0,0,0,0,0,1,0,1,0,3,0,2,0,3,0,0.22666666666666666,0.25433333333333336,0,0,0,0,1,0,0.27692307692307694,0.30434782608695654,0.7692307692307693,0.21739130434782608,0.32653061224489793,0.13846153846153847,0.028985507246376812,0.043478260869565216,1.8,1.0,0.5098039215686274,0.23529411764705882,0.47058823529411764,0.2549019607843137,0.0196078431372549,0.3327555555555556,0.49936222222222226,0.21739130434782608,0.4850199999999999,0.265625,0.359375,0.2878787878787879,0.3392857142857143,0.6607142857142857,0.16129032258064516,0.7555555555555555,0.19230769230769232,0.3902439024390244,0.15853658536585366,0.3382352941176471,0.3382352941176471,0.07352941176470588,8.142857142857142,1.7142857142857142,6.0,0.15555555555555556,0.6517188855215496,0.4053305399302311,0.6517188855215496,1.8,"{""novig"": {""1.5"": {""over"": 104, ""under"": -108}}, ""pinnacle"": {""1.5"": {""over"": -109, ""under"": -122}}}",0.5,,,,,False,,1.5,under,novig,-108.0,0.5192307692307693,True,0.0754
645277,Ozzie Albies,ATL,TEX,1,,,615698.0,Cal Quantrill,R,824901,7:15 PM ET,,0,1,0.22144112478031636,2026-07-17,824901,0,0,98.4,L,4,3,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0.1305,0.164,0,0,0,0,1,0,0.2222222222222222,0.28205128205128205,0.6666666666666666,0.3076923076923077,0.30434782608695654,0.2222222222222222,0.02564102564102564,0.1282051282051282,1.0666666666666667,0.8,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.4166666666666667,0.0,0.19579761904761903,0.3257619047619048,0.0,0.15837500000000027,0.25,0.45,0.19696969696969696,0.27586206896551724,0.5,0.125,0.7555555555555555,0.19230769230769232,0.3902439024390244,0.15853658536585366,0.3382352941176471,0.3382352941176471,0.07352941176470588,8.142857142857142,1.7142857142857142,6.0,0.15555555555555556,0.4424650146214333,0.247154473047142,0.4424650146214333,1.0666666666666667,"{""novig"": {""1.5"": {""over"": 122, ""under"": -156}}, ""bet365"": {""1.5"": {""over"": 115, ""under"": -155}}, ""betmgm"": {""1.5"": {""over"": 115, ""under"": -155}}, ""pinnacle"": {""1.5"": {""over"": 119, ""under"": -158}}, ""draftkings"": {""1.5"": {""over"": 118, ""under"": -157}}}",0.5,,,,,False,,1.5,under,bet365,-155.0,0.6078431372549019,True,0.145
696030,Alejandro Osuna,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,0,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,L,4,3,1,0,0,0,0,1,0,1,1,2,0,1,0,2,0,0.139,0.1535,1,0,1,0,1,0,0.2692307692307692,0.3333333333333333,0.8846153846153846,0.1016949152542373,0.28888888888888886,0.07692307692307693,0.01694915254237288,0.01694915254237288,1.2,0.4,0.2391304347826087,0.30434782608695654,0.391304347826087,0.2391304347826087,0.0,0.30160888888888887,0.3894666666666667,0.3333333333333333,0.3809,0.2553191489361702,0.3617021276595745,0.1509433962264151,0.25806451612903225,0.3225806451612903,0.09090909090909091,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.6569792615649112,0.3922675668027325,0.6569792615649112,1.2,"{""bet365"": {""1.5"": {""over"": 275, ""under"": -390}}, ""pinnacle"": {""0.5"": {""over"": -134, ""under"": 101}}}",0.5,over,pinnacle,-134.0,0.5726495726495726,True,0.0843,1.5,under,bet365,-390.0,0.7959183673469388,True,-0.1882
607043,Brandon Nimmo,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,0,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,L,5,5,3,0,1,0,0,0,0,0,5,5,0,2,0,2,3,0.25339999999999996,0.40680000000000005,1,1,1,1,0,0,0.24074074074074073,0.31666666666666665,0.7222222222222222,0.25,0.2972972972972973,0.2037037037037037,0.03333333333333333,0.05,1.6,1.0,0.5641025641025641,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.4345059523809524,0.8038690476190476,0.25,0.5599375000000002,0.2545454545454545,0.41818181818181815,0.26229508196721313,0.21153846153846154,0.38461538461538464,0.1864406779661017,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.683547960801798,0.44485383650763916,0.683547960801798,1.6,"{""novig"": {""1.5"": {""over"": 153, ""under"": -203}}, ""betmgm"": {""0.5"": {""over"": -165, ""under"": 125}}, ""bet365"": {""1.5"": {""over"": 150, ""under"": -200}}, ""pinnacle"": {""1.5"": {""over"": 151, ""under"": -204}}, ""draftkings"": {""1.5"": {""over"": 147, ""under"": -197}}}",0.5,over,betmgm,-165.0,0.6226415094339622,True,0.0609,1.5,under,draftkings,-197.0,0.6632996632996633,True,-0.1082
695508,Cam Cauley,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,1,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.023,0.038,0,0,0,0,0,0,0.3448275862068966,0.4411764705882353,0.8275862068965517,0.14705882352941177,0.4166666666666667,0.06896551724137931,0.0,0.0,0.8,0.3333333333333333,0.125,0.2916666666666667,0.5416666666666666,0.041666666666666664,0.0,0.286625,0.3496666666666667,0.36363636363636365,0.4386,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.21052631578947367,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.6363732907515852,0.39718363622203795,0.6363732907515852,0.8,"{""pinnacle"": {""0.5"": {""over"": -117, ""under"": -113}}}",0.5,over,pinnacle,-117.0,0.5391705069124424,True,0.0972,1.5,,,,,False,
553869,Elias Díaz,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,1,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,R,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.097,0.118,0,0,0,0,0,0,0.25,0.25925925925925924,0.8076923076923077,0.18518518518518517,0.2682926829268293,0.17307692307692307,0.037037037037037035,0.05555555555555555,1.4666666666666666,0.6666666666666666,0.3023255813953488,0.23255813953488372,0.4186046511627907,0.23255813953488372,0.023255813953488372,0.3022888888888889,0.43605,0.1875,0.37664999999999993,0.2553191489361702,0.3829787234042553,0.16666666666666666,0.2857142857142857,0.6428571428571429,0.1956521739130435,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.6282560327334038,0.4102602808654681,0.6282560327334038,1.4666666666666666,"{""novig"": {""1.5"": {""over"": 203}}}",0.5,,,,,False,,1.5,over,novig,203.0,0.33003300330033003,True,0.0802
694497,Evan Carter,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,0,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,L,3,3,1,1,0,0,0,0,0,1,2,2,0,2,0,1,1,0.4915,0.7775,1,0,1,1,1,0,0.25,0.3617021276595745,0.675,0.2653061224489796,0.34615384615384615,0.075,0.02040816326530612,0.0,0.8666666666666667,0.8666666666666667,0.3103448275862069,0.1724137931034483,0.5517241379310345,0.20689655172413793,0.0,0.3011111111111111,0.4571597222222222,0.18181818181818182,0.4822777777777774,0.1794871794871795,0.1794871794871795,0.2978723404255319,0.14893617021276595,0.14893617021276595,0.2962962962962963,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.6487648826003398,0.3715047749537323,0.6487648826003398,0.8666666666666667,"{""novig"": {""1.5"": {""over"": 277}}}",0.5,,,,,False,,1.5,over,novig,277.0,0.26525198938992045,True,0.1063
677649,Ezequiel Duran,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,1,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,R,4,2,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0.15,0.162,0,0,0,0,1,0,0.2982456140350877,0.31666666666666665,0.8070175438596491,0.18333333333333332,0.3023255813953488,0.21052631578947367,0.06666666666666667,0.0,1.9333333333333333,0.7333333333333333,0.3829787234042553,0.2553191489361702,0.425531914893617,0.2765957446808511,0.0425531914893617,0.31785333333333327,0.5513855555555556,0.2631578947368421,0.6837333333333334,0.25,0.5384615384615384,0.10526315789473684,0.2807017543859649,0.2982456140350877,0.2459016393442623,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.6845474797974892,0.41265218556854205,0.6845474797974892,1.9333333333333333,"{""novig"": {""1.5"": {""over"": 167}}, ""betmgm"": {""0.5"": {""over"": -165, ""under"": 125}}, ""bet365"": {""1.5"": {""over"": 202, ""under"": -280}}, ""pinnacle"": {""0.5"": {""over"": -166, ""under"": 124}}}",0.5,over,betmgm,-165.0,0.6226415094339622,True,0.0619,1.5,under,bet365,-280.0,0.7368421052631579,True,-0.1495
669394,Jake Burger,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,1,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,R,4,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0.361,0.4305,0,0,0,0,1,1,0.19642857142857142,0.26229508196721313,0.75,0.22950819672131148,0.20512820512820512,0.16071428571428573,0.04918032786885246,0.0,1.3333333333333333,0.9333333333333333,0.4523809523809524,0.14285714285714285,0.40476190476190477,0.3333333333333333,0.047619047619047616,0.2851522222222222,0.5461288888888889,0.16666666666666666,0.5935333333333336,0.2641509433962264,0.49056603773584906,0.22033898305084745,0.23076923076923078,0.46153846153846156,0.31666666666666665,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.6717694600522193,0.4387061432118966,0.6717694600522193,1.3333333333333333,"{""novig"": {""1.5"": {""over"": 138}}, ""betmgm"": {""0.5"": {""over"": -165, ""under"": 125}}, ""bet365"": {""1.5"": {""over"": 170, ""under"": -230}}, ""pinnacle"": {""0.5"": {""over"": -161, ""under"": 121}}}",0.5,over,pinnacle,-161.0,0.6168582375478927,True,0.0549,1.5,under,bet365,-230.0,0.696969696969697,True,-0.1357
592626,Joc Pederson,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,0,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,L,3,3,1,1,0,0,0,0,0,1,2,2,0,0,2,0,0,0.131,0.2855,1,0,1,1,1,0,0.26,0.3392857142857143,0.7,0.2631578947368421,0.2413793103448276,0.36,0.10526315789473684,0.0,2.066666666666667,1.0,0.6,0.2,0.45714285714285713,0.2,0.05714285714285714,0.4042923076923077,0.8603076923076924,0.08333333333333333,0.6821250000000001,0.26,0.62,0.2631578947368421,0.1935483870967742,0.3870967741935484,0.3,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.6553985865232813,0.43892421611417837,0.6553985865232813,2.066666666666667,,0.5,,,,,False,,1.5,,,,,False,
673962,Josh Jung,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,1,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,R,5,3,2,0,1,0,2,0,0,1,4,2,1,1,1,0,1,0.6885,1.5765,1,1,1,1,1,0,0.2413793103448276,0.35294117647058826,0.6724137931034483,0.27941176470588236,0.34210526315789475,0.15517241379310345,0.014705882352941176,0.08823529411764706,1.5333333333333334,1.2666666666666666,0.5897435897435898,0.358974358974359,0.41025641025641024,0.1794871794871795,0.02564102564102564,0.3107,0.4665277777777777,0.29411764705882354,0.42119999999999996,0.25,0.36666666666666664,0.22727272727272727,0.3793103448275862,0.6551724137931034,0.15714285714285714,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.6513215251950838,0.4150584891367329,0.6513215251950838,1.5333333333333334,"{""novig"": {""1.5"": {""over"": 150, ""under"": -194}}, ""bet365"": {""1.5"": {""over"": 160, ""under"": -220}}, ""betmgm"": {""1.5"": {""over"": 130, ""under"": -175}}, ""pinnacle"": {""0.5"": {""over"": -213, ""under"": 157}}, ""draftkings"": {""1.5"": {""over"": 145, ""under"": -194}}}",0.5,over,pinnacle,-213.0,0.6805111821086262,True,-0.0292,1.5,under,betmgm,-175.0,0.6363636363636364,True,-0.0514
679822,Justin Foscue,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,1,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,R,2,2,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.24300000000000002,0.29600000000000004,1,0,1,0,0,0,0.3,0.4,0.6666666666666666,0.2857142857142857,0.35294117647058826,0.4,0.08571428571428572,0.08571428571428572,1.4,0.6666666666666666,0.4,0.25,0.35,0.25,0.05,0.2613583333333333,0.5629666666666667,0.4,0.8140555555555555,0.14285714285714285,0.23809523809523808,0.2553191489361702,0.41935483870967744,0.9032258064516129,0.21621621621621623,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.5435975936603985,0.2731049749354921,0.5435975936603985,1.4,"{""novig"": {""1.5"": {""over"": 133}}, ""bet365"": {""1.5"": {""over"": 195, ""under"": -270}}, ""betmgm"": {""1.5"": {""over"": 140, ""under"": -190}}, ""pinnacle"": {""0.5"": {""over"": -154, ""under"": 116}}}",0.5,over,pinnacle,-154.0,0.6062992125984252,True,-0.0627,1.5,under,betmgm,-190.0,0.6551724137931034,True,0.0717
543309,Kyle Higashioka,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,1,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,R,4,4,1,0,0,1,0,0,0,1,4,3,0,2,0,1,2,0.41300000000000003,1.0263333333333333,1,0,1,1,1,0,0.19148936170212766,0.2692307692307692,0.7446808510638298,0.23076923076923078,0.21212121212121213,0.1276595744680851,0.038461538461538464,0.0,1.0,0.8,0.37142857142857144,0.2,0.34285714285714286,0.3142857142857143,0.0,0.2629277777777778,0.37245555555555554,0.21428571428571427,0.59595,0.2857142857142857,0.4489795918367347,0.24561403508771928,0.18181818181818182,0.3181818181818182,0.25,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.5919006684130917,0.39468387178872505,0.5919006684130917,1.0,"{""betmgm"": {""0.5"": {""over"": -140, ""under"": 105}}, ""bet365"": {""1.5"": {""over"": 265, ""under"": -370}}, ""pinnacle"": {""0.5"": {""over"": -109, ""under"": -121}}}",0.5,over,pinnacle,-109.0,0.5215311004784688,True,0.0704,1.5,under,bet365,-370.0,0.7872340425531915,True,-0.1819
670032,Nicky Lopez,TEX,ATL,0,,,519242.0,Chris Sale,L,824901,7:15 PM ET,,0,0,0.21869488536155202,2026-07-17,824901,0,0,98.4,L,3,3,1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0.3406666666666667,0.35233333333333333,1,0,1,0,0,0,0.32558139534883723,0.35555555555555557,0.8372093023255814,0.14893617021276595,0.3888888888888889,0.046511627906976744,0.0,0.0425531914893617,1.0666666666666667,0.4666666666666667,0.18421052631578946,0.18421052631578946,0.7105263157894737,0.07894736842105263,0.0,0.3100892857142857,0.3600488095238096,0.2222222222222222,0.20966666666666667,0.2564102564102564,0.28205128205128205,0.11627906976744186,0.3409090909090909,0.36363636363636365,0.16326530612244897,0.62890625,0.2445414847161572,0.3275862068965517,0.07327586206896551,0.4658385093167702,0.19254658385093168,0.024844720496894408,8.85,0.45,11.100000000000001,0.2901960784313726,0.6590420886176616,0.35553596341778637,0.6590420886176616,1.0666666666666667,"{""novig"": {""1.5"": {""over"": 257}}, ""betmgm"": {""0.5"": {""over"": -115, ""under"": -115}}}",0.5,over,betmgm,-115.0,0.5348837209302325,True,0.1242,1.5,over,novig,257.0,0.2801120448179272,True,0.0754
