player_name,team_abbr,stand,pitcher_name,p_throws,home_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,season_hr,bat_order,recent_hr,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,game_date,game_id,batter,game_total
Trent Grisham,NYY,L,Gavin Williams,R,CLE,A,mlb_schedule,0.1429641759826813,599,1,novig,459.0,0.1788908765652951,-0.0359,0.1446569533514208,0.1632653061224489,0.1469387755102041,0.689795918367347,,0.9882979882437648,106.3,90.7,10.0,1.736481776669304,0,8.0,1.0,1,0.0126582278481012,0.2151898734177215,0.1645569620253164,84.98468253968254,0.3051528571428571,0.402421111111111,0.0098684210526315,0.3092105263157895,0.0263157894736842,2026-06-08,824427,663757,
Adolis García,PHI,R,Patrick Corbin,L,TOR,A,mlb_schedule,0.113195312293519,783,1,prophetx,540.0,0.15625,-0.0431,0.1172011766302608,0.314516129032258,0.0967741935483871,0.5887096774193549,,0.9658206133085232,106.3,69.7,10.5,-8.704894511827938,0,7.0,8.0,1,0.02,0.28,0.16,85.29174603174603,0.3152999999999999,0.4671277777777778,0.0242214532871972,0.28719723183391,0.0173010380622837,2026-06-08,822806,666969,
Randy Arozarena,SEA,R,Trey Gibson,R,BAL,A,mlb_schedule,0.0743284097642311,1245,1,prophetx,740.0,0.119047619047619,-0.0447,0.0758032369680719,0.2234042553191489,0.1312056737588652,0.6453900709219859,,0.9805440075802838,94.3,78.0,9.4,-7.7000292163165245,0,6.0,4.0,0,0.03125,0.2395833333333333,0.1041666666666666,85.84574338624338,0.4067955555555555,0.6298677777777778,,,,2026-06-08,824829,668227,
Taylor Ward,BAL,R,Emerson Hancock,R,BAL,H,mlb_schedule,0.074742379664303,1238,1,novig,726.0,0.1210653753026634,-0.0463,0.0771765576769459,0.2114093959731543,0.1912751677852349,0.5973154362416108,,0.968459619268948,94.3,78.0,9.4,-7.7000292163165245,0,3.0,1.0,0,0.0117647058823529,0.2470588235294117,0.1529411764705882,83.47878571428572,0.3572266666666667,0.4837255555555556,0.0149700598802395,0.2455089820359281,0.0239520958083832,2026-06-08,824829,621493,
Chase DeLauter,CLE,L,Will Warren,R,CLE,H,mlb_schedule,0.0884296688590051,1031,1,novig,619.0,0.1390820584144645,-0.0507,0.0887705901037691,0.1294117647058823,0.1019607843137254,0.7686274509803922,,0.9961595248565372,106.3,90.7,10.0,1.736481776669304,0,7.0,3.0,0,0.0,0.2297297297297297,0.081081081081081,83.79855555555557,0.3380322222222222,0.4629177777777778,0.0107913669064748,0.2410071942446043,0.0251798561151079,2026-06-08,824427,800050,
Colton Cowser,BAL,L,Emerson Hancock,R,BAL,H,mlb_schedule,0.0937391953652513,967,1,prophetx,570.0,0.1492537313432835,-0.0555,0.0947152648738022,0.22,0.08,0.7000000000000001,,0.9896946969440308,115.6,78.0,9.4,-7.7000292163165245,0,,4.0,1,0.0,0.1206896551724138,0.1551724137931034,78.56364285714285,0.3570977777777777,0.5825577777777778,0.0149700598802395,0.2455089820359281,0.0239520958083832,2026-06-08,824829,681297,
Cole Young,SEA,L,Trey Gibson,R,BAL,A,mlb_schedule,0.0517499035224988,1832,1,novig,770.0,0.1149425287356321,-0.0632,0.0522655393463157,0.1977186311787072,0.0988593155893536,0.7034220532319392,,0.990134305887475,115.6,78.0,9.4,-7.7000292163165245,0,4.0,1.0,0,0.0,0.1625,0.1375,81.67044444444444,0.3637666666666667,0.4932166666666667,,,,2026-06-08,824829,702284,
Gunnar Henderson,BAL,L,Emerson Hancock,R,BAL,H,mlb_schedule,0.1159067189516253,763,1,novig,456.0,0.1798561151079136,-0.0639,0.1176938053146931,0.2583892617449664,0.0738255033557047,0.6677852348993288,,0.9848157992828128,115.6,78.0,9.4,-7.7000292163165245,0,13.0,2.0,0,0.0,0.2376237623762376,0.099009900990099,80.29812169312169,0.3417155555555556,0.5083611111111112,0.0149700598802395,0.2455089820359281,0.0239520958083832,2026-06-08,824829,683002,
Julio Rodríguez,SEA,R,Trey Gibson,R,BAL,A,mlb_schedule,0.1122334863296959,791,1,novig,462.0,0.1779359430604982,-0.0657,0.113288319294039,0.2130584192439862,0.0790378006872852,0.7079037800687284,,0.9906889521274888,94.3,78.0,9.4,-7.7000292163165245,0,13.0,2.0,1,0.0108695652173913,0.3260869565217391,0.2065217391304347,86.02381746031746,0.4092133333333334,0.6317422222222222,,,,2026-06-08,824829,677594,
Kyle Schwarber,PHI,L,Patrick Corbin,L,TOR,A,mlb_schedule,0.1861170832263899,437,1,novig,292.0,0.2551020408163265,-0.069,0.2003026595327342,0.3405017921146953,0.1577060931899641,0.5017921146953406,,0.929179291281322,108.2,69.7,10.5,-8.704894511827938,0,23.0,1.0,1,0.0116279069767441,0.3488372093023256,0.127906976744186,86.00723809523811,0.4511688888888889,0.7054233333333334,0.0242214532871972,0.28719723183391,0.0173010380622837,2026-06-08,822806,656941,
Yandy Díaz,TB,R,Connelly Early,L,TB,H,mlb_schedule,0.1127660386405881,787,1,novig,446.0,0.1831501831501831,-0.0704,0.1132684302984874,0.127906976744186,0.1124031007751938,0.7596899224806202,,0.9955645923884056,110.5,94.1,0.0,0.0,1,12.0,1.0,0,0.0531914893617021,0.3404255319148936,0.1489361702127659,85.30322294372294,0.4690345238095238,0.7520238095238094,0.01,0.2666666666666666,0.03,2026-06-08,822972,650490,
Willson Contreras,BOS,R,Ian Seymour,L,TB,A,mlb_schedule,0.1408004347983365,610,1,novig,367.0,0.2141327623126338,-0.0733,0.1447394534339209,0.2490118577075099,0.1383399209486166,0.6126482213438735,,0.9727854531564696,110.5,94.1,0.0,0.0,1,13.0,4.0,1,0.0,0.2747252747252747,0.0769230769230769,83.25196296296296,0.4461222222222222,0.629311111111111,0.0166666666666666,0.2166666666666666,0.0333333333333333,2026-06-08,822972,575929,
Patrick Wisdom,SEA,R,Trey Gibson,R,BAL,A,mlb_schedule,0.1062688696235099,841,1,novig,449.0,0.1821493624772313,-0.0759,0.1073754057202143,0.22,0.08,0.7000000000000001,,0.9896946969440308,94.3,78.0,9.4,-7.7000292163165245,0,,7.0,1,0.0,0.2419354838709677,0.1451612903225806,84.05822222222223,0.3625353535353536,0.5965,,,,2026-06-08,824829,621550,
Leody Taveras,BAL,L,Emerson Hancock,R,BAL,H,mlb_schedule,0.0427772513446954,2238,1,prophetx,710.0,0.1234567901234567,-0.0807,0.0432226741001873,0.22,0.08,0.7000000000000001,,0.9896946969440308,115.6,78.0,9.4,-7.7000292163165245,0,,5.0,0,0.0,0.1063829787234042,0.0851063829787234,74.703,0.3301071428571429,0.4146428571428572,0.0149700598802395,0.2455089820359281,0.0239520958083832,2026-06-08,824829,665750,
Josh Naylor,SEA,L,Trey Gibson,R,BAL,A,mlb_schedule,0.0727505175539821,1275,1,prophetx,550.0,0.1538461538461538,-0.0811,0.0729892692363815,0.1353383458646616,0.0864661654135338,0.7781954887218046,,0.9967289481742018,115.6,78.0,9.4,-7.7000292163165245,0,7.0,3.0,1,0.0,0.1728395061728395,0.1358024691358024,82.85887301587303,0.2588322222222222,0.3468411111111111,,,,2026-06-08,824829,647304,
Colt Emerson,SEA,L,Trey Gibson,R,BAL,A,mlb_schedule,0.0508485982827192,1867,1,prophetx,600.0,0.1428571428571428,-0.092,0.051378064811026,0.22,0.08,0.7000000000000001,,0.9896946969440308,115.6,78.0,9.4,-7.7000292163165245,0,,,1,0.0,0.2222222222222222,0.0833333333333333,81.41495238095239,0.2761190476190476,0.4076369047619048,,,,2026-06-08,824829,806068,
Dominic Canzone,SEA,L,Trey Gibson,R,BAL,A,mlb_schedule,0.0634326622336437,1476,1,betonlineag,500.0,0.1666666666666666,-0.1032,0.0640931616886606,0.22,0.08,0.7000000000000001,,0.9896946969440308,115.6,78.0,9.4,-7.7000292163165245,0,,6.0,1,0.0384615384615384,0.3269230769230769,0.1153846153846153,87.8954761904762,0.3640714285714285,0.5381607142857143,,,,2026-06-08,824829,686527,
Luke Raley,SEA,L,Trey Gibson,R,BAL,A,mlb_schedule,0.0800137390075708,1150,1,prophetx,420.0,0.1923076923076923,-0.1123,0.080846890717548,0.22,0.08,0.7000000000000001,,0.9896946969440308,115.6,78.0,9.4,-7.7000292163165245,0,,5.0,0,0.0169491525423728,0.1525423728813559,0.1694915254237288,80.24454761904762,0.3438357142857143,0.5221904761904762,,,,2026-06-08,824829,670042,
Austin Slater,TB,R,Connelly Early,L,TB,H,mlb_schedule,0.0513400328785868,1848,0,,,,,0.0518746165227661,0.22,0.08,0.7000000000000001,,0.9896946969440308,110.5,94.1,0.0,0.0,1,,2.0,0,0.0,0.0714285714285714,0.0952380952380952,81.85688888888889,0.2849615384615384,0.3847307692307692,0.01,0.2666666666666666,0.03,2026-06-08,822972,596103,
